Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note,Max Year Code
234,'858,Uruguay,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2021-2023,%,17.3,A,Official estimate integrated with FAO data,20212023
234,'858,Uruguay,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2021-2023,%,20,A,Official estimate integrated with FAO data,20212023
234,'858,Uruguay,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20212023,2021-2023,%,12.7,A,Official estimate integrated with FAO data,20212023
234,'858,Uruguay,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2021-2023,%,11.3,A,Official estimate integrated with FAO data,20212023
234,'858,Uruguay,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2021-2023,%,14.1,A,Official estimate integrated with FAO data,20212023
234,'858,Uruguay,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20212023,2021-2023,%,133,E,,20212023
234,'858,Uruguay,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20202022,2020-2022,%,36,E,,20202022
234,'858,Uruguay,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20202022,2020-2022,g/cap/d,100.6,E,,20202022
234,'858,Uruguay,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20202022,2020-2022,g/cap/d,59.8,E,,20202022
234,'858,Uruguay,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2021,2021,km,0.9,X,,2021
234,'858,Uruguay,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2022,2022,%,6.1,X,,2022
234,'858,Uruguay,21026,Percentage of children under 5 years affected by wasting (percent),6121,Value,2022,2022,%,,X,,2022
234,'858,Uruguay,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,32,E,,2023
234,'858,Uruguay,21032,Political stability and absence of violence/terrorism (index),6125,Value,2022,2022,,1.1,X,,2022
234,'858,Uruguay,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20202022,2020-2022,%,13,E,,20202022
234,'858,Uruguay,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20202022,2020-2022,%,1.5,E,,20202022
234,'858,Uruguay,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20202022,2020-2022,%,-81.9,E,,20202022
234,'858,Uruguay,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20212023,2021-2023,%,3.3,A,Official estimate integrated with FAO data,20212023
234,'858,Uruguay,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2021-2023,%,2.8,A,Official estimate integrated with FAO data,20212023
234,'858,Uruguay,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2021-2023,%,3.9,A,Official estimate integrated with FAO data,20212023
234,'858,Uruguay,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20212023,2021-2023,%,2.4,A,Official estimate integrated with FAO data,20212023
234,'858,Uruguay,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2021-2023,%,1.9,A,Official estimate integrated with FAO data,20212023
234,'858,Uruguay,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2021-2023,%,2.9,A,Official estimate integrated with FAO data,20212023
234,'858,Uruguay,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2022,2022,%,11.5,X,,2022
234,'858,Uruguay,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2022,2022,%,33.3,X,,2022
234,'858,Uruguay,210420,Number of obese adults (18 years and older) (million),6132,Value,2022,2022,million No,0.9,X,,2022
234,'858,Uruguay,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2019,2019,%,15,X,,2019
234,'858,Uruguay,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2022,2022,%,,X,,2022
234,'858,Uruguay,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2022,2022,%,99,X,,2022
234,'858,Uruguay,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2022,2022,%,98,X,,2022
234,'858,Uruguay,21049,Prevalence of low birthweight (percent),6121,Value,2020,2020,%,7.8,X,,2020
234,'858,Uruguay,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,1885,E,,2023
234,'858,Uruguay,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,2445,E,,2023
234,'858,Uruguay,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2023,2023,No,0.17,E,,2023
234,'858,Uruguay,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2023,2023,%,2.82,E,,2023
234,'858,Uruguay,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20202022,2020-2022,g/cap/d,119.8,E,,20202022
234,'858,Uruguay,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20212023,2021-2023,kcal/cap/d,3240,E,,20212023
234,'858,Uruguay,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,3235,E,Imputed value,2023
234,'858,Uruguay,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2022,2022,Int$/cap,30983.7,X,,2022
238,'231,Ethiopia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20212023,2021-2023,%,22.2,E,,20212023
238,'231,Ethiopia,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20212023,2021-2023,%,57.8,A,FAO data,20212023
238,'231,Ethiopia,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2021-2023,%,53.3,A,FAO data,20212023
238,'231,Ethiopia,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2021-2023,%,62.2,A,FAO data,20212023
238,'231,Ethiopia,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20212023,2021-2023,%,60.3,A,FAO data,20212023
238,'231,Ethiopia,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2021-2023,%,55.8,A,FAO data,20212023
238,'231,Ethiopia,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2021-2023,%,64.8,A,FAO data,20212023
238,'231,Ethiopia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20212023,2021-2023,%,112,E,,20212023
238,'231,Ethiopia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20202022,2020-2022,%,72,E,,20202022
238,'231,Ethiopia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20202022,2020-2022,g/cap/d,77.6,E,,20202022
238,'231,Ethiopia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20202022,2020-2022,g/cap/d,7.2,E,,20202022
238,'231,Ethiopia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2018,2018,km,0.1,X,,2018
238,'231,Ethiopia,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2022,2022,%,34.4,X,,2022
238,'231,Ethiopia,21026,Percentage of children under 5 years affected by wasting (percent),6121,Value,2022,2022,%,,X,,2022
238,'231,Ethiopia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,23,E,,2023
238,'231,Ethiopia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2022,2022,,-2.04,X,,2022
238,'231,Ethiopia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20202022,2020-2022,%,92,E,,20202022
238,'231,Ethiopia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20202022,2020-2022,%,0.8,E,,20202022
238,'231,Ethiopia,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20202022,2020-2022,%,10.3,E,,20202022
238,'231,Ethiopia,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20212023,2021-2023,%,19.8,A,FAO data,20212023
238,'231,Ethiopia,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2021-2023,%,16.7,A,FAO data,20212023
238,'231,Ethiopia,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2021-2023,%,22.9,A,FAO data,20212023
238,'231,Ethiopia,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20212023,2021-2023,%,19.5,A,FAO data,20212023
238,'231,Ethiopia,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2021-2023,%,16.2,A,FAO data,20212023
238,'231,Ethiopia,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2021-2023,%,22.9,A,FAO data,20212023
238,'231,Ethiopia,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2022,2022,%,2.7,X,,2022
238,'231,Ethiopia,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2022,2022,%,2.8,X,,2022
238,'231,Ethiopia,210420,Number of obese adults (18 years and older) (million),6132,Value,2022,2022,million No,1.9,X,,2022
238,'231,Ethiopia,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2019,2019,%,23.9,X,,2019
238,'231,Ethiopia,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2022,2022,%,,X,,2022
238,'231,Ethiopia,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2022,2022,%,13,X,,2022
238,'231,Ethiopia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2022,2022,%,7,X,,2022
238,'231,Ethiopia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2022,2022,%,52,X,,2022
238,'231,Ethiopia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2022,2022,%,9,X,,2022
238,'231,Ethiopia,21049,Prevalence of low birthweight (percent),6121,Value,2020,2020,%,,X,,2020
238,'231,Ethiopia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,1739,E,,2023
238,'231,Ethiopia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,2244,E,,2023
238,'231,Ethiopia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2023,2023,No,0.36,E,,2023
238,'231,Ethiopia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2023,2023,%,2.27,E,,2023
238,'231,Ethiopia,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20202022,2020-2022,g/cap/d,44.1,E,,20202022
238,'231,Ethiopia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20212023,2021-2023,kcal/cap/d,2499,E,,20212023
238,'231,Ethiopia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,2552,E,Imputed value,2023
238,'231,Ethiopia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2022,2022,Int$/cap,2698.6,X,,2022
244,'882,Samoa,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20212023,2021-2023,%,5.4,E,,20212023
244,'882,Samoa,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20212023,2021-2023,%,23.6,A,FAO data,20212023
