Survey Code,Survey,Geographic Level Code,Geographic Level,Food Group Code,Food Group,Indicator Code,Indicator,Element Code,Element,Unit,Value,Flag,Note,Area,Year Code,Max Year Code
032_2018,Argentina - 2018,10000,National,FG4,Milk and milk products,3316,Vitamin B6 apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.03,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG5,Eggs and their products,3316,Vitamin B6 apparent intake,6209A,Average,mg/cap/d,0.02,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG5,Eggs and their products,3316,Vitamin B6 apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.01,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG5,Eggs and their products,3316,Vitamin B6 apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.03,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG6,"Fish, shellfish and their products",3316,Vitamin B6 apparent intake,6209A,Average,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG6,"Fish, shellfish and their products",3316,Vitamin B6 apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG6,"Fish, shellfish and their products",3316,Vitamin B6 apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG7,Meat and meat products,3316,Vitamin B6 apparent intake,6209A,Average,mg/cap/d,0.49,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG7,Meat and meat products,3316,Vitamin B6 apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.37,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG7,Meat and meat products,3316,Vitamin B6 apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.62,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG9,Vegetables and their products,3316,Vitamin B6 apparent intake,6209A,Average,mg/cap/d,0.09,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG9,Vegetables and their products,3316,Vitamin B6 apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.06,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG9,Vegetables and their products,3316,Vitamin B6 apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.12,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG10,Fruits and their products,3316,Vitamin B6 apparent intake,6209A,Average,mg/cap/d,0.07,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG10,Fruits and their products,3316,Vitamin B6 apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.03,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG10,Fruits and their products,3316,Vitamin B6 apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.11,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG11,Fats and oils,3316,Vitamin B6 apparent intake,6209A,Average,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG12,Sweets and sugars,3316,Vitamin B6 apparent intake,6209A,Average,mg/cap/d,0.02,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG12,Sweets and sugars,3316,Vitamin B6 apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.01,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG12,Sweets and sugars,3316,Vitamin B6 apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.02,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG13,Spices and condiments,3316,Vitamin B6 apparent intake,6209A,Average,mg/cap/d,0.01,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG13,Spices and condiments,3316,Vitamin B6 apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.01,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG13,Spices and condiments,3316,Vitamin B6 apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.01,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG14,Beverages,3316,Vitamin B6 apparent intake,6209A,Average,mg/cap/d,0.04,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG14,Beverages,3316,Vitamin B6 apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.01,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG14,Beverages,3316,Vitamin B6 apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.06,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG15,Foods for particular nutritional uses,3316,Vitamin B6 apparent intake,6209A,Average,mg/cap/d,0.01,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG15,Foods for particular nutritional uses,3316,Vitamin B6 apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG15,Foods for particular nutritional uses,3316,Vitamin B6 apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.01,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG17,Food additives,3316,Vitamin B6 apparent intake,6209A,Average,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG17,Food additives,3316,Vitamin B6 apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG17,Food additives,3316,Vitamin B6 apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG18,Composite dishes,3316,Vitamin B6 apparent intake,6209A,Average,mg/cap/d,0.12,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG18,Composite dishes,3316,Vitamin B6 apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.08,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG18,Composite dishes,3316,Vitamin B6 apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.16,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG19,Savoury snacks,3316,Vitamin B6 apparent intake,6209A,Average,mg/cap/d,0.01,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG19,Savoury snacks,3316,Vitamin B6 apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.01,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG19,Savoury snacks,3316,Vitamin B6 apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.01,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG20,Miscellaneous,3316,Vitamin B6 apparent intake,6209A,Average,mg/cap/d,0.16,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG20,Miscellaneous,3316,Vitamin B6 apparent intake,62091,Confidence interval: Lower bound,mg/cap/d,0.1,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG20,Miscellaneous,3316,Vitamin B6 apparent intake,62092,Confidence interval: Upper bound,mg/cap/d,0.22,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG0,All food groups,3317,Vitamin B12 apparent intake,6206A,Average,µg/cap/d,4.86,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG0,All food groups,3317,Vitamin B12 apparent intake,62061,Confidence interval: Lower bound,µg/cap/d,3.48,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG0,All food groups,3317,Vitamin B12 apparent intake,62062,Confidence interval: Upper bound,µg/cap/d,6.24,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FGD,All food groups (excluding beverages),3317,Vitamin B12 apparent intake,6206A,Average,µg/cap/d,4.84,E,,Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG1,Cereals and their products,3317,Vitamin B12 apparent intake,6206A,Average,µg/cap/d,0.03,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG1,Cereals and their products,3317,Vitamin B12 apparent intake,62061,Confidence interval: Lower bound,µg/cap/d,0.02,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG1,Cereals and their products,3317,Vitamin B12 apparent intake,62062,Confidence interval: Upper bound,µg/cap/d,0.04,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG2,"Roots, tubers, plantains and their products",3317,Vitamin B12 apparent intake,6206A,Average,µg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG2,"Roots, tubers, plantains and their products",3317,Vitamin B12 apparent intake,62061,Confidence interval: Lower bound,µg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG2,"Roots, tubers, plantains and their products",3317,Vitamin B12 apparent intake,62062,Confidence interval: Upper bound,µg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG3,"Pulses, seeds and nuts and their products",3317,Vitamin B12 apparent intake,6206A,Average,µg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG3,"Pulses, seeds and nuts and their products",3317,Vitamin B12 apparent intake,62061,Confidence interval: Lower bound,µg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG3,"Pulses, seeds and nuts and their products",3317,Vitamin B12 apparent intake,62062,Confidence interval: Upper bound,µg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG4,Milk and milk products,3317,Vitamin B12 apparent intake,6206A,Average,µg/cap/d,0.65,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG4,Milk and milk products,3317,Vitamin B12 apparent intake,62061,Confidence interval: Lower bound,µg/cap/d,0.44,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG4,Milk and milk products,3317,Vitamin B12 apparent intake,62062,Confidence interval: Upper bound,µg/cap/d,0.85,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG5,Eggs and their products,3317,Vitamin B12 apparent intake,6206A,Average,µg/cap/d,0.11,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG5,Eggs and their products,3317,Vitamin B12 apparent intake,62061,Confidence interval: Lower bound,µg/cap/d,0.07,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG5,Eggs and their products,3317,Vitamin B12 apparent intake,62062,Confidence interval: Upper bound,µg/cap/d,0.15,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG6,"Fish, shellfish and their products",3317,Vitamin B12 apparent intake,6206A,Average,µg/cap/d,0.1,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG6,"Fish, shellfish and their products",3317,Vitamin B12 apparent intake,62061,Confidence interval: Lower bound,µg/cap/d,0.04,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG6,"Fish, shellfish and their products",3317,Vitamin B12 apparent intake,62062,Confidence interval: Upper bound,µg/cap/d,0.16,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG7,Meat and meat products,3317,Vitamin B12 apparent intake,6206A,Average,µg/cap/d,3.22,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG7,Meat and meat products,3317,Vitamin B12 apparent intake,62061,Confidence interval: Lower bound,µg/cap/d,2.44,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG7,Meat and meat products,3317,Vitamin B12 apparent intake,62062,Confidence interval: Upper bound,µg/cap/d,3.99,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG9,Vegetables and their products,3317,Vitamin B12 apparent intake,6206A,Average,µg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG10,Fruits and their products,3317,Vitamin B12 apparent intake,6206A,Average,µg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG11,Fats and oils,3317,Vitamin B12 apparent intake,6206A,Average,µg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
032_2018,Argentina - 2018,10000,National,FG11,Fats and oils,3317,Vitamin B12 apparent intake,62061,Confidence interval: Lower bound,µg/cap/d,0,E,"Encuesta de Gastos de los Hogares, November 2017 - November 2018.",Argentina,2018,2018
