,Area Code,Item Code,Element Code,Max Year Code
17175,5307,210081,6132,20212023
17176,5307,210081,61321,20212023
17177,5307,210081,61322,20212023
17178,5307,210081F,6132,20212023
17179,5307,210081F,61321,20212023
17180,5307,210081F,61322,20212023
17181,5307,210081M,6132,20212023
17182,5307,210081M,61321,20212023
17183,5307,210081M,61322,20212023
17184,5307,210090,6121,2023
17185,5307,210090,61211,2023
17186,5307,210090,61212,2023
17187,5307,210090F,6121,2023
17188,5307,210090F,61211,2023
17189,5307,210090F,61212,2023
17190,5307,210090M,6121,2023
17191,5307,210090M,61211,2023
17192,5307,210090M,61212,2023
17193,5307,210090R,6121,2023
17194,5307,210090R,61211,2023
17195,5307,210090R,61212,2023
17196,5307,210090TSUB,6121,2023
17197,5307,210090TSUB,61211,2023
17198,5307,210090TSUB,61212,2023
17199,5307,210090U,6121,2023
17200,5307,210090U,61211,2023
17201,5307,210090U,61212,2023
17202,5307,210091,6121,20212023
17203,5307,210091,61211,20212023
17204,5307,210091,61212,20212023
17205,5307,210091F,6121,20212023
17206,5307,210091F,61211,20212023
17207,5307,210091F,61212,20212023
17208,5307,210091M,6121,20212023
17209,5307,210091M,61211,20212023
17210,5307,210091M,61212,20212023
17211,5307,21010,6121,20212023
17212,5307,21012,6121,20202022
17213,5307,21013,6123,20202022
17214,5307,21014,6123,20202022
17215,5307,21016,6124,2021
17216,5307,21025,6121,2022
17217,5307,210250,6132,2022
17218,5307,21026,6121,2022
17219,5307,210260,6132,2023
17220,5307,21031,6128,2023
17221,5307,21033,6121,20202022
17222,5307,21034,6121,20202022
17223,5307,21035,6121,20202022
17224,5307,210400,6121,2023
17225,5307,210400,61211,2023
17226,5307,210400,61212,2023
17227,5307,210400F,6121,2023
17228,5307,210400F,61211,2023
17229,5307,210400F,61212,2023
17230,5307,210400M,6121,2023
17231,5307,210400M,61211,2023
17232,5307,210400M,61212,2023
17233,5307,210400R,6121,2023
17234,5307,210400R,61211,2023
17235,5307,210400R,61212,2023
17236,5307,210400TSUB,6121,2023
17237,5307,210400TSUB,61211,2023
17238,5307,210400TSUB,61212,2023
17239,5307,210400U,6121,2023
17240,5307,210400U,61211,2023
17241,5307,210400U,61212,2023
17242,5307,210401,6121,20212023
17243,5307,210401,61211,20212023
17244,5307,210401,61212,20212023
17245,5307,210401F,6121,20212023
17246,5307,210401F,61211,20212023
17247,5307,210401F,61212,20212023
17248,5307,210401M,6121,20212023
17249,5307,210401M,61211,20212023
17250,5307,210401M,61212,20212023
17251,5307,21041,6121,2022
17252,5307,210410,6132,2022
17253,5307,21042,6121,2022
17254,5307,210420,6132,2022
17255,5307,21043,6121,2019
17256,5307,210430,6132,2019
17257,5307,21044,6121,2022
17258,5307,21045,6121,2022
17259,5307,21046,6121,2022
17260,5307,21047,6121,2022
17261,5307,21048,6121,2022
17262,5307,21049,6121,2020
17263,5307,210490,6132,2020
17264,5307,21056,6128,2023
17265,5307,21057,6128,2023
17266,5307,21061,6123,20202022
17267,5307,22000,6128,20212023
17268,5307,220001,6128,2023
17269,5307,22013,6126,2022
17270,5308,210010,6132,2023
17271,5308,210011,6132,20212023
17272,5308,210040,6121,2023
17273,5308,210041,6121,20212023
17274,5308,210070,6132,2023
17275,5308,210070,61321,2023
17276,5308,210070,61322,2023
17277,5308,210070F,6132,2023
17278,5308,210070F,61321,2023
17279,5308,210070F,61322,2023
17280,5308,210070M,6132,2023
17281,5308,210070M,61321,2023
17282,5308,210070M,61322,2023
17283,5308,210071,6132,20212023
17284,5308,210071,61321,20212023
17285,5308,210071,61322,20212023
17286,5308,210071F,6132,20212023
17287,5308,210071F,61321,20212023
17288,5308,210071F,61322,20212023
17289,5308,210071M,6132,20212023
17290,5308,210071M,61321,20212023
17291,5308,210071M,61322,20212023
17292,5308,210080,6132,2023
17293,5308,210080,61321,2023
17294,5308,210080,61322,2023
17295,5308,210080F,6132,2023
17296,5308,210080F,61321,2023
17297,5308,210080F,61322,2023
17298,5308,210080M,6132,2023
17299,5308,210080M,61321,2023
17300,5308,210080M,61322,2023
17301,5308,210081,6132,20212023
17302,5308,210081,61321,20212023
17303,5308,210081,61322,20212023
17304,5308,210081F,6132,20212023
17305,5308,210081F,61321,20212023
17306,5308,210081F,61322,20212023
17307,5308,210081M,6132,20212023
17308,5308,210081M,61321,20212023
17309,5308,210081M,61322,20212023
17310,5308,210090,6121,2023
17311,5308,210090,61211,2023
17312,5308,210090,61212,2023
17313,5308,210090F,6121,2023
17314,5308,210090F,61211,2023
17315,5308,210090F,61212,2023
17316,5308,210090M,6121,2023
17317,5308,210090M,61211,2023
17318,5308,210090M,61212,2023
17319,5308,210090R,6121,2023
17320,5308,210090R,61211,2023
17321,5308,210090R,61212,2023
17322,5308,210090TSUB,6121,2023
17323,5308,210090TSUB,61211,2023
17324,5308,210090TSUB,61212,2023
17325,5308,210090U,6121,2023
17326,5308,210090U,61211,2023
17327,5308,210090U,61212,2023
17328,5308,210091,6121,20212023
17329,5308,210091,61211,20212023
17330,5308,210091,61212,20212023
17331,5308,210091F,6121,20212023
17332,5308,210091F,61211,20212023
17333,5308,210091F,61212,20212023
17334,5308,210091M,6121,20212023
17335,5308,210091M,61211,20212023
17336,5308,210091M,61212,20212023
17337,5308,21010,6121,20212023
17338,5308,21012,6121,20202022
17339,5308,21013,6123,20202022
17340,5308,21014,6123,20202022
17341,5308,21016,6124,2010
17342,5308,21025,6121,2022
17343,5308,210250,6132,2022
17344,5308,21026,6121,2022
17345,5308,210260,6132,2023
17346,5308,21031,6128,2023
17347,5308,21033,6121,20202022
17348,5308,21034,6121,20202022
17349,5308,21035,6121,20202022
17350,5308,210400,6121,2023
17351,5308,210400,61211,2023
17352,5308,210400,61212,2023
17353,5308,210400F,6121,2023
17354,5308,210400F,61211,2023
17355,5308,210400F,61212,2023
17356,5308,210400M,6121,2023
17357,5308,210400M,61211,2023
17358,5308,210400M,61212,2023
17359,5308,210400R,6121,2023
17360,5308,210400R,61211,2023
17361,5308,210400R,61212,2023
17362,5308,210400TSUB,6121,2023
17363,5308,210400TSUB,61211,2023
17364,5308,210400TSUB,61212,2023
17365,5308,210400U,6121,2023
17366,5308,210400U,61211,2023
17367,5308,210400U,61212,2023
17368,5308,210401,6121,20212023
17369,5308,210401,61211,20212023
17370,5308,210401,61212,20212023
17371,5308,210401F,6121,20212023
17372,5308,210401F,61211,20212023
17373,5308,210401F,61212,20212023
17374,5308,210401M,6121,20212023
17375,5308,210401M,61211,20212023
17376,5308,210401M,61212,20212023
17377,5308,21041,6121,2022
17378,5308,210410,6132,2022
17379,5308,21042,6121,2022
17380,5308,210420,6132,2022
17381,5308,21043,6121,2019
17382,5308,210430,6132,2019
17383,5308,21044,6121,2022
17384,5308,21045,6121,2022
17385,5308,21046,6121,2022
17386,5308,21047,6121,2022
17387,5308,21048,6121,2022
17388,5308,21049,6121,2020
17389,5308,210490,6132,2020
17390,5308,21056,6128,2023
17391,5308,21057,6128,2023
17392,5308,21061,6123,20202022
17393,5308,22000,6128,20212023
17394,5308,220001,6128,2023
17395,5308,22013,6126,2022
17396,5400,210010,6132,2023
17397,5400,210011,6132,20212023
17398,5400,210040,6121,2023
17399,5400,210041,6121,20212023
17400,5400,210070,6132,2023
17401,5400,210070,61321,2023
17402,5400,210070,61322,2023
17403,5400,210070F,6132,2023
17404,5400,210070F,61321,2023
17405,5400,210070F,61322,2023
17406,5400,210070M,6132,2023
17407,5400,210070M,61321,2023
17408,5400,210070M,61322,2023
17409,5400,210071,6132,20212023
17410,5400,210071,61321,20212023
17411,5400,210071,61322,20212023
17412,5400,210071F,6132,20212023
17413,5400,210071F,61321,20212023
17414,5400,210071F,61322,20212023
17415,5400,210071M,6132,20212023
17416,5400,210071M,61321,20212023
17417,5400,210071M,61322,20212023
17418,5400,210080,6132,2023
17419,5400,210080,61321,2023
17420,5400,210080,61322,2023
17421,5400,210080F,6132,2023
17422,5400,210080F,61321,2023
17423,5400,210080F,61322,2023
17424,5400,210080M,6132,2023
17425,5400,210080M,61321,2023
17426,5400,210080M,61322,2023
17427,5400,210081,6132,20212023
17428,5400,210081,61321,20212023
17429,5400,210081,61322,20212023
17430,5400,210081F,6132,20212023
17431,5400,210081F,61321,20212023
17432,5400,210081F,61322,20212023
17433,5400,210081M,6132,20212023
17434,5400,210081M,61321,20212023
17435,5400,210081M,61322,20212023
17436,5400,210090,6121,2023
17437,5400,210090,61211,2023
17438,5400,210090,61212,2023
17439,5400,210090F,6121,2023
17440,5400,210090F,61211,2023
17441,5400,210090F,61212,2023
17442,5400,210090M,6121,2023
17443,5400,210090M,61211,2023
17444,5400,210090M,61212,2023
17445,5400,210090R,6121,2023
17446,5400,210090R,61211,2023
17447,5400,210090R,61212,2023
17448,5400,210090TSUB,6121,2023
17449,5400,210090TSUB,61211,2023
17450,5400,210090TSUB,61212,2023
17451,5400,210090U,6121,2023
17452,5400,210090U,61211,2023
17453,5400,210090U,61212,2023
17454,5400,210091,6121,20212023
17455,5400,210091,61211,20212023
17456,5400,210091,61212,20212023
17457,5400,210091F,6121,20212023
17458,5400,210091F,61211,20212023
17459,5400,210091F,61212,20212023
17460,5400,210091M,6121,20212023
17461,5400,210091M,61211,20212023
17462,5400,210091M,61212,20212023
17463,5400,21010,6121,20212023
17464,5400,21012,6121,20202022
17465,5400,21013,6123,20202022
17466,5400,21014,6123,20202022
17467,5400,21016,6124,2021
17468,5400,21025,6121,2022
17469,5400,210250,6132,2022
17470,5400,21026,6121,2022
17471,5400,210260,6132,2023
17472,5400,21031,6128,2023
17473,5400,21033,6121,20202022
17474,5400,21034,6121,20202022
17475,5400,21035,6121,20202022
17476,5400,210400,6121,2023
17477,5400,210400,61211,2023
17478,5400,210400,61212,2023
17479,5400,210400F,6121,2023
17480,5400,210400F,61211,2023
17481,5400,210400F,61212,2023
17482,5400,210400M,6121,2023
17483,5400,210400M,61211,2023
17484,5400,210400M,61212,2023
17485,5400,210400R,6121,2023
17486,5400,210400R,61211,2023
17487,5400,210400R,61212,2023
17488,5400,210400TSUB,6121,2023
17489,5400,210400TSUB,61211,2023
17490,5400,210400TSUB,61212,2023
17491,5400,210400U,6121,2023
17492,5400,210400U,61211,2023
17493,5400,210400U,61212,2023
17494,5400,210401,6121,20212023
17495,5400,210401,61211,20212023
17496,5400,210401,61212,20212023
17497,5400,210401F,6121,20212023
17498,5400,210401F,61211,20212023
17499,5400,210401F,61212,20212023
17500,5400,210401M,6121,20212023
17501,5400,210401M,61211,20212023
17502,5400,210401M,61212,20212023
17503,5400,21041,6121,2022
17504,5400,210410,6132,2022
17505,5400,21042,6121,2022
17506,5400,210420,6132,2022
17507,5400,21043,6121,2019
17508,5400,210430,6132,2019
17509,5400,21044,6121,2022
17510,5400,21045,6121,2022
17511,5400,21046,6121,2022
17512,5400,21047,6121,2022
17513,5400,21048,6121,2022
17514,5400,21049,6121,2020
17515,5400,210490,6132,2020
17516,5400,21056,6128,2023
17517,5400,21057,6128,2023
17518,5400,21061,6123,20202022
17519,5400,22000,6128,20212023
17520,5400,220001,6128,2023
17521,5400,22013,6126,2022
17522,5401,210010,6132,2023
17523,5401,210011,6132,20212023
17524,5401,210040,6121,2023
17525,5401,210041,6121,20212023
17526,5401,210070,6132,2023
17527,5401,210070,61321,2023
17528,5401,210070,61322,2023
17529,5401,210070F,6132,2023
17530,5401,210070F,61321,2023
17531,5401,210070F,61322,2023
17532,5401,210070M,6132,2023
17533,5401,210070M,61321,2023
17534,5401,210070M,61322,2023
17535,5401,210071,6132,20212023
17536,5401,210071,61321,20212023
17537,5401,210071,61322,20212023
17538,5401,210071F,6132,20212023
17539,5401,210071F,61321,20212023
17540,5401,210071F,61322,20212023
17541,5401,210071M,6132,20212023
17542,5401,210071M,61321,20212023
17543,5401,210071M,61322,20212023
17544,5401,210080,6132,2023
17545,5401,210080,61321,2023
17546,5401,210080,61322,2023
17547,5401,210080F,6132,2023
17548,5401,210080F,61321,2023
17549,5401,210080F,61322,2023
17550,5401,210080M,6132,2023
17551,5401,210080M,61321,2023
17552,5401,210080M,61322,2023
17553,5401,210081,6132,20212023
17554,5401,210081,61321,20212023
17555,5401,210081,61322,20212023
17556,5401,210081F,6132,20212023
17557,5401,210081F,61321,20212023
17558,5401,210081F,61322,20212023
17559,5401,210081M,6132,20212023
17560,5401,210081M,61321,20212023
17561,5401,210081M,61322,20212023
17562,5401,210090,6121,2023
17563,5401,210090,61211,2023
17564,5401,210090,61212,2023
17565,5401,210090F,6121,2023
17566,5401,210090F,61211,2023
17567,5401,210090F,61212,2023
17568,5401,210090M,6121,2023
17569,5401,210090M,61211,2023
17570,5401,210090M,61212,2023
17571,5401,210090R,6121,2023
17572,5401,210090R,61211,2023
17573,5401,210090R,61212,2023
17574,5401,210090TSUB,6121,2023
17575,5401,210090TSUB,61211,2023
17576,5401,210090TSUB,61212,2023
17577,5401,210090U,6121,2023
17578,5401,210090U,61211,2023
17579,5401,210090U,61212,2023
17580,5401,210091,6121,20212023
17581,5401,210091,61211,20212023
17582,5401,210091,61212,20212023
17583,5401,210091F,6121,20212023
17584,5401,210091F,61211,20212023
17585,5401,210091F,61212,20212023
17586,5401,210091M,6121,20212023
17587,5401,210091M,61211,20212023
17588,5401,210091M,61212,20212023
17589,5401,21010,6121,20212023
17590,5401,21012,6121,20202022
17591,5401,21013,6123,20202022
17592,5401,21014,6123,20202022
17593,5401,21016,6124,2021
17594,5401,21025,6121,2022
17595,5401,210250,6132,2022
17596,5401,21026,6121,2022
17597,5401,210260,6132,2023
17598,5401,21031,6128,2023
17599,5401,21033,6121,20202022
17600,5401,21034,6121,20202022
17601,5401,21035,6121,20202022
17602,5401,210400,6121,2023
17603,5401,210400,61211,2023
17604,5401,210400,61212,2023
17605,5401,210400F,6121,2023
17606,5401,210400F,61211,2023
17607,5401,210400F,61212,2023
17608,5401,210400M,6121,2023
17609,5401,210400M,61211,2023
17610,5401,210400M,61212,2023
17611,5401,210400R,6121,2023
17612,5401,210400R,61211,2023
17613,5401,210400R,61212,2023
17614,5401,210400TSUB,6121,2023
17615,5401,210400TSUB,61211,2023
17616,5401,210400TSUB,61212,2023
17617,5401,210400U,6121,2023
17618,5401,210400U,61211,2023
17619,5401,210400U,61212,2023
17620,5401,210401,6121,20212023
17621,5401,210401,61211,20212023
17622,5401,210401,61212,20212023
17623,5401,210401F,6121,20212023
17624,5401,210401F,61211,20212023
17625,5401,210401F,61212,20212023
17626,5401,210401M,6121,20212023
17627,5401,210401M,61211,20212023
17628,5401,210401M,61212,20212023
17629,5401,21041,6121,2022
17630,5401,210410,6132,2022
17631,5401,21042,6121,2022
17632,5401,210420,6132,2022
17633,5401,21043,6121,2019
17634,5401,210430,6132,2019
17635,5401,21044,6121,2022
17636,5401,21045,6121,2022
17637,5401,21046,6121,2022
17638,5401,21047,6121,2022
17639,5401,21048,6121,2022
17640,5401,21049,6121,2020
17641,5401,210490,6132,2020
17642,5401,21056,6128,2023
17643,5401,21057,6128,2023
17644,5401,21061,6123,20202022
17645,5401,22000,6128,20212023
17646,5401,220001,6128,2023
17647,5401,22013,6126,2022
17648,5402,210010,6132,2023
17649,5402,210011,6132,20212023
17650,5402,210040,6121,2023
17651,5402,210041,6121,20212023
17652,5402,210070,6132,2023
17653,5402,210070,61321,2023
17654,5402,210070,61322,2023
17655,5402,210070F,6132,2023
17656,5402,210070F,61321,2023
17657,5402,210070F,61322,2023
17658,5402,210070M,6132,2023
17659,5402,210070M,61321,2023
17660,5402,210070M,61322,2023
17661,5402,210071,6132,20212023
17662,5402,210071,61321,20212023
17663,5402,210071,61322,20212023
17664,5402,210071F,6132,20212023
17665,5402,210071F,61321,20212023
17666,5402,210071F,61322,20212023
17667,5402,210071M,6132,20212023
17668,5402,210071M,61321,20212023
17669,5402,210071M,61322,20212023
17670,5402,210080,6132,2023
17671,5402,210080,61321,2023
17672,5402,210080,61322,2023
17673,5402,210080F,6132,2023
17674,5402,210080F,61321,2023
17675,5402,210080F,61322,2023
17676,5402,210080M,6132,2023
17677,5402,210080M,61321,2023
17678,5402,210080M,61322,2023
17679,5402,210081,6132,20212023
17680,5402,210081,61321,20212023
17681,5402,210081,61322,20212023
17682,5402,210081F,6132,20212023
17683,5402,210081F,61321,20212023
17684,5402,210081F,61322,20212023
17685,5402,210081M,6132,20212023
17686,5402,210081M,61321,20212023
17687,5402,210081M,61322,20212023
17688,5402,210090,6121,2023
17689,5402,210090,61211,2023
17690,5402,210090,61212,2023
17691,5402,210090F,6121,2023
17692,5402,210090F,61211,2023
17693,5402,210090F,61212,2023
17694,5402,210090M,6121,2023
17695,5402,210090M,61211,2023
17696,5402,210090M,61212,2023
17697,5402,210090R,6121,2023
17698,5402,210090R,61211,2023
17699,5402,210090R,61212,2023
17700,5402,210090TSUB,6121,2023
17701,5402,210090TSUB,61211,2023
17702,5402,210090TSUB,61212,2023
17703,5402,210090U,6121,2023
17704,5402,210090U,61211,2023
17705,5402,210090U,61212,2023
17706,5402,210091,6121,20212023
17707,5402,210091,61211,20212023
17708,5402,210091,61212,20212023
17709,5402,210091F,6121,20212023
17710,5402,210091F,61211,20212023
17711,5402,210091F,61212,20212023
17712,5402,210091M,6121,20212023
17713,5402,210091M,61211,20212023
17714,5402,210091M,61212,20212023
17715,5402,21010,6121,20212023
17716,5402,21012,6121,20202022
17717,5402,21013,6123,20202022
17718,5402,21014,6123,20202022
17719,5402,21016,6124,2021
17720,5402,21025,6121,2022
17721,5402,210250,6132,2022
17722,5402,21026,6121,2022
17723,5402,210260,6132,2023
17724,5402,21031,6128,2023
17725,5402,21033,6121,20202022
17726,5402,21034,6121,20202022
17727,5402,21035,6121,20202022
17728,5402,210400,6121,2023
17729,5402,210400,61211,2023
17730,5402,210400,61212,2023
17731,5402,210400F,6121,2023
17732,5402,210400F,61211,2023
17733,5402,210400F,61212,2023
17734,5402,210400M,6121,2023
17735,5402,210400M,61211,2023
17736,5402,210400M,61212,2023
17737,5402,210400R,6121,2023
17738,5402,210400R,61211,2023
17739,5402,210400R,61212,2023
17740,5402,210400TSUB,6121,2023
17741,5402,210400TSUB,61211,2023
17742,5402,210400TSUB,61212,2023
17743,5402,210400U,6121,2023
17744,5402,210400U,61211,2023
17745,5402,210400U,61212,2023
17746,5402,210401,6121,20212023
17747,5402,210401,61211,20212023
17748,5402,210401,61212,20212023
17749,5402,210401F,6121,20212023
17750,5402,210401F,61211,20212023
17751,5402,210401F,61212,20212023
17752,5402,210401M,6121,20212023
17753,5402,210401M,61211,20212023
17754,5402,210401M,61212,20212023
17755,5402,21041,6121,2022
17756,5402,210410,6132,2022
17757,5402,21042,6121,2022
17758,5402,210420,6132,2022
17759,5402,21043,6121,2019
17760,5402,210430,6132,2019
17761,5402,21044,6121,2022
17762,5402,21045,6121,2022
17763,5402,21046,6121,2022
17764,5402,21047,6121,2022
17765,5402,21048,6121,2022
17766,5402,21049,6121,2020
17767,5402,210490,6132,2020
17768,5402,21056,6128,2023
17769,5402,21057,6128,2023
17770,5402,21061,6123,20202022
17771,5402,22000,6128,20212023
17772,5402,220001,6128,2023
17773,5402,22013,6126,2022
17774,5403,210010,6132,2023
17775,5403,210011,6132,20212023
17776,5403,210040,6121,2023
17777,5403,210041,6121,20212023
17778,5403,210070,6132,2023
17779,5403,210070,61321,2023
17780,5403,210070,61322,2023
17781,5403,210070F,6132,2023
17782,5403,210070F,61321,2023
