Area,Food Group Indicator,Unit,Value
Solomon Islands,Zinc apparent intake of Milk and milk products,mg/cap/d,0.0
Solomon Islands,Zinc apparent intake of Eggs and their products,mg/cap/d,0.01
Solomon Islands,"Zinc apparent intake of Fish, shellfish and their products",mg/cap/d,1.36
Solomon Islands,Zinc apparent intake of Meat and meat products,mg/cap/d,0.16
Solomon Islands,Zinc apparent intake of Vegetables and their products,mg/cap/d,0.51
Solomon Islands,Zinc apparent intake of Fruits and their products,mg/cap/d,0.1
Solomon Islands,Zinc apparent intake of Fats and oils,mg/cap/d,0.0
Solomon Islands,Zinc apparent intake of Sweets and sugars,mg/cap/d,0.11
Solomon Islands,Zinc apparent intake of Spices and condiments,mg/cap/d,0.0
Solomon Islands,Zinc apparent intake of Beverages,mg/cap/d,0.05
Solomon Islands,Zinc apparent intake of Food additives,mg/cap/d,0.0
Solomon Islands,Zinc apparent intake of Composite dishes,mg/cap/d,0.06
Solomon Islands,Zinc apparent intake of Savoury snacks,mg/cap/d,0.0
Solomon Islands,Zinc apparent intake of Miscellaneous,mg/cap/d,0.15
Solomon Islands,Magnesium apparent intake of All food groups,mg/cap/d,492.0
Solomon Islands,Magnesium apparent intake of All food groups (excluding beverages),mg/cap/d,488.0
Solomon Islands,Magnesium apparent intake of Cereals and their products,mg/cap/d,39.0
Solomon Islands,"Magnesium apparent intake of Roots, tubers, plantains and their products",mg/cap/d,252.0
Solomon Islands,"Magnesium apparent intake of Pulses, seeds and nuts and their products",mg/cap/d,77.0
Solomon Islands,Magnesium apparent intake of Milk and milk products,mg/cap/d,0.0
Solomon Islands,Magnesium apparent intake of Eggs and their products,mg/cap/d,0.0
Solomon Islands,"Magnesium apparent intake of Fish, shellfish and their products",mg/cap/d,65.0
Solomon Islands,Magnesium apparent intake of Meat and meat products,mg/cap/d,2.0
Solomon Islands,Magnesium apparent intake of Vegetables and their products,mg/cap/d,27.0
Solomon Islands,Magnesium apparent intake of Fruits and their products,mg/cap/d,12.0
Solomon Islands,Magnesium apparent intake of Fats and oils,mg/cap/d,0.0
Solomon Islands,Magnesium apparent intake of Sweets and sugars,mg/cap/d,4.0
Solomon Islands,Magnesium apparent intake of Spices and condiments,mg/cap/d,1.0
Solomon Islands,Magnesium apparent intake of Beverages,mg/cap/d,4.0
Solomon Islands,Magnesium apparent intake of Food additives,mg/cap/d,0.0
Solomon Islands,Magnesium apparent intake of Composite dishes,mg/cap/d,3.0
Solomon Islands,Magnesium apparent intake of Savoury snacks,mg/cap/d,0.0
Solomon Islands,Magnesium apparent intake of Miscellaneous,mg/cap/d,6.0
Solomon Islands,Potassium apparent intake of All food groups,mg/cap/d,4663.0
Solomon Islands,Potassium apparent intake of All food groups (excluding beverages),mg/cap/d,4612.0
Solomon Islands,Potassium apparent intake of Cereals and their products,mg/cap/d,186.0
Solomon Islands,"Potassium apparent intake of Roots, tubers, plantains and their products",mg/cap/d,2713.0
Solomon Islands,"Potassium apparent intake of Pulses, seeds and nuts and their products",mg/cap/d,528.0
Solomon Islands,Potassium apparent intake of Milk and milk products,mg/cap/d,1.0
Solomon Islands,Potassium apparent intake of Eggs and their products,mg/cap/d,2.0
Solomon Islands,"Potassium apparent intake of Fish, shellfish and their products",mg/cap/d,494.0
Solomon Islands,Potassium apparent intake of Meat and meat products,mg/cap/d,23.0
Solomon Islands,Potassium apparent intake of Vegetables and their products,mg/cap/d,343.0
Solomon Islands,Potassium apparent intake of Fruits and their products,mg/cap/d,187.0
Solomon Islands,Potassium apparent intake of Fats and oils,mg/cap/d,0.0
Solomon Islands,Potassium apparent intake of Sweets and sugars,mg/cap/d,32.0
Solomon Islands,Potassium apparent intake of Spices and condiments,mg/cap/d,6.0
Solomon Islands,Potassium apparent intake of Beverages,mg/cap/d,51.0
Solomon Islands,Potassium apparent intake of Food additives,mg/cap/d,0.0
Solomon Islands,Potassium apparent intake of Composite dishes,mg/cap/d,37.0
Solomon Islands,Potassium apparent intake of Savoury snacks,mg/cap/d,0.0
Solomon Islands,Potassium apparent intake of Miscellaneous,mg/cap/d,59.0
Solomon Islands,Thiamin apparent intake of All food groups,mg/cap/d,1.12
Solomon Islands,Thiamin apparent intake of All food groups (excluding beverages),mg/cap/d,1.11
Solomon Islands,Thiamin apparent intake of Cereals and their products,mg/cap/d,0.18
Solomon Islands,"Thiamin apparent intake of Roots, tubers, plantains and their products",mg/cap/d,0.61
Solomon Islands,"Thiamin apparent intake of Pulses, seeds and nuts and their products",mg/cap/d,0.08
Solomon Islands,Thiamin apparent intake of Milk and milk products,mg/cap/d,0.0
Solomon Islands,Thiamin apparent intake of Eggs and their products,mg/cap/d,0.0
Solomon Islands,"Thiamin apparent intake of Fish, shellfish and their products",mg/cap/d,0.08
Solomon Islands,Thiamin apparent intake of Meat and meat products,mg/cap/d,0.02
Solomon Islands,Thiamin apparent intake of Vegetables and their products,mg/cap/d,0.06
Solomon Islands,Thiamin apparent intake of Fruits and their products,mg/cap/d,0.04
Solomon Islands,Thiamin apparent intake of Fats and oils,mg/cap/d,0.0
Solomon Islands,Thiamin apparent intake of Sweets and sugars,mg/cap/d,0.02
Solomon Islands,Thiamin apparent intake of Spices and condiments,mg/cap/d,0.0
Solomon Islands,Thiamin apparent intake of Beverages,mg/cap/d,0.01
Solomon Islands,Thiamin apparent intake of Food additives,mg/cap/d,0.0
Solomon Islands,Thiamin apparent intake of Composite dishes,mg/cap/d,0.01
Solomon Islands,Thiamin apparent intake of Savoury snacks,mg/cap/d,0.0
Solomon Islands,Thiamin apparent intake of Miscellaneous,mg/cap/d,0.02
Solomon Islands,Riboflavin apparent intake of All food groups,mg/cap/d,0.69
Solomon Islands,Riboflavin apparent intake of All food groups (excluding beverages),mg/cap/d,0.67
Solomon Islands,Riboflavin apparent intake of Cereals and their products,mg/cap/d,0.1
Solomon Islands,"Riboflavin apparent intake of Roots, tubers, plantains and their products",mg/cap/d,0.23
Solomon Islands,"Riboflavin apparent intake of Pulses, seeds and nuts and their products",mg/cap/d,0.02
Solomon Islands,Riboflavin apparent intake of Milk and milk products,mg/cap/d,0.0
Solomon Islands,Riboflavin apparent intake of Eggs and their products,mg/cap/d,0.0
Solomon Islands,"Riboflavin apparent intake of Fish, shellfish and their products",mg/cap/d,0.13
Solomon Islands,Riboflavin apparent intake of Meat and meat products,mg/cap/d,0.01
Solomon Islands,Riboflavin apparent intake of Vegetables and their products,mg/cap/d,0.11
Solomon Islands,Riboflavin apparent intake of Fruits and their products,mg/cap/d,0.03
Solomon Islands,Riboflavin apparent intake of Fats and oils,mg/cap/d,0.0
Solomon Islands,Riboflavin apparent intake of Sweets and sugars,mg/cap/d,0.02
Solomon Islands,Riboflavin apparent intake of Spices and condiments,mg/cap/d,0.0
Solomon Islands,Riboflavin apparent intake of Beverages,mg/cap/d,0.02
Solomon Islands,Riboflavin apparent intake of Food additives,mg/cap/d,0.0
Solomon Islands,Riboflavin apparent intake of Composite dishes,mg/cap/d,0.01
Solomon Islands,Riboflavin apparent intake of Savoury snacks,mg/cap/d,0.0
Solomon Islands,Riboflavin apparent intake of Miscellaneous,mg/cap/d,0.01
Solomon Islands,Vitamin C apparent intake of All food groups,mg/cap/d,267.0
Solomon Islands,Vitamin C apparent intake of All food groups (excluding beverages),mg/cap/d,266.0
Solomon Islands,Vitamin C apparent intake of Cereals and their products,mg/cap/d,0.0
Solomon Islands,"Vitamin C apparent intake of Roots, tubers, plantains and their products",mg/cap/d,201.0
Solomon Islands,"Vitamin C apparent intake of Pulses, seeds and nuts and their products",mg/cap/d,7.0
Solomon Islands,Vitamin C apparent intake of Milk and milk products,mg/cap/d,0.0
Solomon Islands,Vitamin C apparent intake of Eggs and their products,mg/cap/d,0.0
Solomon Islands,"Vitamin C apparent intake of Fish, shellfish and their products",mg/cap/d,1.0
Solomon Islands,Vitamin C apparent intake of Meat and meat products,mg/cap/d,0.0
Solomon Islands,Vitamin C apparent intake of Vegetables and their products,mg/cap/d,32.0
Solomon Islands,Vitamin C apparent intake of Fruits and their products,mg/cap/d,23.0
Solomon Islands,Vitamin C apparent intake of Fats and oils,mg/cap/d,0.0
Solomon Islands,Vitamin C apparent intake of Sweets and sugars,mg/cap/d,0.0
Solomon Islands,Vitamin C apparent intake of Spices and condiments,mg/cap/d,0.0
Solomon Islands,Vitamin C apparent intake of Beverages,mg/cap/d,1.0
Solomon Islands,Vitamin C apparent intake of Food additives,mg/cap/d,0.0
Solomon Islands,Vitamin C apparent intake of Composite dishes,mg/cap/d,0.0
Solomon Islands,Vitamin C apparent intake of Savoury snacks,mg/cap/d,0.0
Solomon Islands,Vitamin C apparent intake of Miscellaneous,mg/cap/d,3.0
Solomon Islands,Vitamin B12 apparent intake of All food groups,µg/cap/d,4.69
Solomon Islands,Vitamin B12 apparent intake of All food groups (excluding beverages),µg/cap/d,4.66
Solomon Islands,Vitamin B12 apparent intake of Cereals and their products,µg/cap/d,0.11
Solomon Islands,"Vitamin B12 apparent intake of Roots, tubers, plantains and their products",µg/cap/d,0.0
Solomon Islands,"Vitamin B12 apparent intake of Pulses, seeds and nuts and their products",µg/cap/d,0.0
Solomon Islands,Vitamin B12 apparent intake of Milk and milk products,µg/cap/d,0.0
Solomon Islands,Vitamin B12 apparent intake of Eggs and their products,µg/cap/d,0.02
Solomon Islands,"Vitamin B12 apparent intake of Fish, shellfish and their products",µg/cap/d,4.29
Solomon Islands,Vitamin B12 apparent intake of Meat and meat products,µg/cap/d,0.09
Solomon Islands,Vitamin B12 apparent intake of Vegetables and their products,µg/cap/d,0.0
Solomon Islands,Vitamin B12 apparent intake of Fruits and their products,µg/cap/d,0.0
Solomon Islands,Vitamin B12 apparent intake of Fats and oils,µg/cap/d,0.0
Solomon Islands,Vitamin B12 apparent intake of Sweets and sugars,µg/cap/d,0.04
Solomon Islands,Vitamin B12 apparent intake of Spices and condiments,µg/cap/d,0.0
Solomon Islands,Vitamin B12 apparent intake of Beverages,µg/cap/d,0.03
Solomon Islands,Vitamin B12 apparent intake of Food additives,µg/cap/d,0.0
Solomon Islands,Vitamin B12 apparent intake of Composite dishes,µg/cap/d,0.06
Solomon Islands,Vitamin B12 apparent intake of Savoury snacks,µg/cap/d,0.0
Solomon Islands,Vitamin B12 apparent intake of Miscellaneous,µg/cap/d,0.04
Solomon Islands,Vitamin A apparent intake (retinol equivalents) of All food groups,µg/cap/d,607.0
Solomon Islands,Vitamin A apparent intake (retinol equivalents) of All food groups (excluding beverages),µg/cap/d,602.0
Solomon Islands,Vitamin A apparent intake (retinol equivalents) of Cereals and their products,µg/cap/d,0.0
Solomon Islands,"Vitamin A apparent intake (retinol equivalents) of Roots, tubers, plantains and their products",µg/cap/d,74.0
Solomon Islands,"Vitamin A apparent intake (retinol equivalents) of Pulses, seeds and nuts and their products",µg/cap/d,1.0
Solomon Islands,Vitamin A apparent intake (retinol equivalents) of Milk and milk products,µg/cap/d,0.0
Solomon Islands,Vitamin A apparent intake (retinol equivalents) of Eggs and their products,µg/cap/d,2.0
Solomon Islands,"Vitamin A apparent intake (retinol equivalents) of Fish, shellfish and their products",µg/cap/d,73.0
Solomon Islands,Vitamin A apparent intake (retinol equivalents) of Meat and meat products,µg/cap/d,3.0
Solomon Islands,Vitamin A apparent intake (retinol equivalents) of Vegetables and their products,µg/cap/d,383.0
Solomon Islands,Vitamin A apparent intake (retinol equivalents) of Fruits and their products,µg/cap/d,32.0
Solomon Islands,Vitamin A apparent intake (retinol equivalents) of Fats and oils,µg/cap/d,4.0
Solomon Islands,Vitamin A apparent intake (retinol equivalents) of Sweets and sugars,µg/cap/d,14.0
Solomon Islands,Vitamin A apparent intake (retinol equivalents) of Spices and condiments,µg/cap/d,0.0
Solomon Islands,Vitamin A apparent intake (retinol equivalents) of Beverages,µg/cap/d,5.0
Solomon Islands,Vitamin A apparent intake (retinol equivalents) of Food additives,µg/cap/d,0.0
Solomon Islands,Vitamin A apparent intake (retinol equivalents) of Composite dishes,µg/cap/d,6.0
Solomon Islands,Vitamin A apparent intake (retinol equivalents) of Savoury snacks,µg/cap/d,0.0
Solomon Islands,Vitamin A apparent intake (retinol equivalents) of Miscellaneous,µg/cap/d,9.0
Solomon Islands,Vitamin A apparent intake (retinol activity equivalents) of All food groups,µg/cap/d,349.0
Solomon Islands,Vitamin A apparent intake (retinol activity equivalents) of All food groups (excluding beverages),µg/cap/d,344.0
Solomon Islands,Vitamin A apparent intake (retinol activity equivalents) of Cereals and their products,µg/cap/d,0.0
Solomon Islands,"Vitamin A apparent intake (retinol activity equivalents) of Roots, tubers, plantains and their products",µg/cap/d,39.0
Solomon Islands,"Vitamin A apparent intake (retinol activity equivalents) of Pulses, seeds and nuts and their products",µg/cap/d,1.0
Solomon Islands,Vitamin A apparent intake (retinol activity equivalents) of Milk and milk products,µg/cap/d,0.0
Solomon Islands,Vitamin A apparent intake (retinol activity equivalents) of Eggs and their products,µg/cap/d,2.0
Solomon Islands,"Vitamin A apparent intake (retinol activity equivalents) of Fish, shellfish and their products",µg/cap/d,69.0
Solomon Islands,Vitamin A apparent intake (retinol activity equivalents) of Meat and meat products,µg/cap/d,3.0
Solomon Islands,Vitamin A apparent intake (retinol activity equivalents) of Vegetables and their products,µg/cap/d,192.0
Solomon Islands,Vitamin A apparent intake (retinol activity equivalents) of Fruits and their products,µg/cap/d,16.0
Solomon Islands,Vitamin A apparent intake (retinol activity equivalents) of Fats and oils,µg/cap/d,4.0
Solomon Islands,Vitamin A apparent intake (retinol activity equivalents) of Sweets and sugars,µg/cap/d,13.0
Solomon Islands,Vitamin A apparent intake (retinol activity equivalents) of Spices and condiments,µg/cap/d,0.0
Solomon Islands,Vitamin A apparent intake (retinol activity equivalents) of Beverages,µg/cap/d,5.0
Solomon Islands,Vitamin A apparent intake (retinol activity equivalents) of Food additives,µg/cap/d,0.0
Solomon Islands,Vitamin A apparent intake (retinol activity equivalents) of Composite dishes,µg/cap/d,1.0
Solomon Islands,Vitamin A apparent intake (retinol activity equivalents) of Savoury snacks,µg/cap/d,0.0
Solomon Islands,Vitamin A apparent intake (retinol activity equivalents) of Miscellaneous,µg/cap/d,5.0
Solomon Islands,"Food, edible, apparent consumption of Cereals and their products",g/cap/d,186.4
Solomon Islands,"Food, edible, apparent consumption of Roots, tubers, plantains and their products",g/cap/d,834.4
Solomon Islands,"Food, edible, apparent consumption of Pulses, seeds and nuts and their products",g/cap/d,128.5
Solomon Islands,"Food, edible, apparent consumption of Milk and milk products",g/cap/d,0.1
Solomon Islands,"Food, edible, apparent consumption of Eggs and their products",g/cap/d,1.2
Solomon Islands,"Food, edible, apparent consumption of Fish, shellfish and their products",g/cap/d,142.9
Solomon Islands,"Food, edible, apparent consumption of Meat and meat products",g/cap/d,8.4
Solomon Islands,"Food, edible, apparent consumption of Vegetables and their products",g/cap/d,108.4
Solomon Islands,"Food, edible, apparent consumption of Fruits and their products",g/cap/d,64.3
Solomon Islands,"Food, edible, apparent consumption of Fats and oils",g/cap/d,3.2
Solomon Islands,"Food, edible, apparent consumption of Sweets and sugars",g/cap/d,34.6
Solomon Islands,"Food, edible, apparent consumption of Spices and condiments",g/cap/d,4.1
Solomon Islands,"Food, edible, apparent consumption of Beverages",g/cap/d,9.2
Solomon Islands,"Food, edible, apparent consumption of Food additives",g/cap/d,0.1
Solomon Islands,"Food, edible, apparent consumption of Composite dishes",g/cap/d,11.7
